name,popularity,albumName,artistNames,spotifyUri
That's on Me,26,Afraid Of Heights,Wavves,spotify:track:0IF9kd4ZFWim2FJq21D0Y2
Sail to the Sun,28,Afraid Of Heights,Wavves,spotify:track:7ap3g4LDEdfaJrwE672OIv
Demon to Lean On,37,Afraid Of Heights,Wavves,spotify:track:2bRDqUlW4ZsXkbxreMKZul
Mystic,21,Afraid Of Heights,Wavves,spotify:track:2QryOMvbAkzPys2yz85b7P
Lunge Forward,28,Afraid Of Heights,Wavves,spotify:track:1uuqIXSK6AXIxhGB7DExN4
Dog,26,Afraid Of Heights,Wavves,spotify:track:0rjO7Gbz4PTbj08FdLPzSU
Afraid of Heights,31,Afraid Of Heights,Wavves,spotify:track:4upJkh7ZVt0LINoGwm4lpc
Paranoid,24,Afraid Of Heights,Wavves,spotify:track:0iPSwfRCGPFGzfq6Jhrr9M
Cop,21,Afraid Of Heights,Wavves,spotify:track:4ArZ8zAciuWehVatw7es4g
Beat Me Up,22,Afraid Of Heights,Wavves,spotify:track:1at2p0RehzTXaFZFhlWXua
Everything Is My Fault,20,Afraid Of Heights,Wavves,spotify:track:4XFYnfBxhRtVvR2hllhqup
Gimme a Knife,27,Afraid Of Heights,Wavves,spotify:track:7k6O2Ocyvvc2tdIrnZfsXQ
I Can't Dream,20,Afraid Of Heights,Wavves,spotify:track:2oJ1sjoEwCCbwjzvvn57VI
Hippies Is Punks,28,Afraid Of Heights,Wavves,spotify:track:3f8Cnk26wExEWE7EAwER7V
Heavy Metal Detox,31,V,Wavves,spotify:track:38O4VX5nPVXCKliboF2kdz
Way Too Much,42,V,Wavves,spotify:track:1nnc8EICgGMHfrr6Z1Fzkf
Pony,29,V,Wavves,spotify:track:3T1u7NcBQKWMNreSPhGCYJ
My Head Hurts,44,V,Wavves,spotify:track:2cP8RV40nIufHrVQRWwnkG
Redlead,24,V,Wavves,spotify:track:2uahBmDAoaDU9V21Fyap7n
Flamezesz,27,V,Wavves,spotify:track:2X2fEhHh31xFgxIRT0E022
Wait,23,V,Wavves,spotify:track:0ao0wSfh71R87yI3p3sz60
All the Same,31,V,Wavves,spotify:track:5UdciwJ3Uw8c6VQTRO0oYj
Heart Attack,24,V,Wavves,spotify:track:639CpVv2mwGqQqsmhsBaDL
Tarantula,38,V,Wavves,spotify:track:648ChnDA6y8SckvkgrO8pk
Cry Baby,23,V,Wavves,spotify:track:4fnKUdU8dGOQcOESg1Menr
Outer Limits,0,Outer Limits,India Shawn,spotify:track:26IJtWZ5ab2dI6wBgJc6cj
